TouchpointID,CustomerID,ChannelID,Timestamp
T02373,C0485,CH05,2023-03-28 23:35:00
T02374,C0485,CH01,2023-04-30 07:04:00
T02375,C0485,CH04,2023-06-22 16:50:00
T02376,C0485,CH04,2024-05-08 23:18:00
T02377,C0485,CH01,2024-06-11 17:06:00
T02378,C0485,CH02,2024-10-01 07:41:00
T02379,C0485,CH03,2024-10-18 14:50:00
T05470,C0485,CH06,2024-10-18 14:50:01
T02380,C0486,CH03,2023-01-27 17:36:00
T02381,C0486,CH03,2023-09-11 01:11:00
T02382,C0486,CH01,2023-12-02 00:41:00
T02383,C0486,CH05,2024-11-10 06:02:00
T02384,C0487,CH02,2023-04-27 20:40:00
T02385,C0487,CH01,2023-05-28 23:10:00
T02386,C0487,CH05,2023-07-30 05:52:00
T02387,C0487,CH02,2023-12-08 23:59:00
T02388,C0487,CH01,2024-04-10 17:21:00
T02389,C0487,CH01,2024-09-26 11:50:00
T02390,C0488,CH02,2023-03-21 08:31:00
T02391,C0488,CH04,2023-10-06 19:02:00
T02392,C0488,CH02,2024-10-08 01:55:00
T04997,C0488,CH06,2024-10-08 01:55:01
T02393,C0489,CH02,2023-02-07 14:35:00
T02394,C0489,CH03,2023-03-27 04:12:00
T02395,C0489,CH02,2023-04-04 12:36:00
T02396,C0489,CH01,2024-01-17 12:46:00
T02397,C0489,CH05,2024-03-14 21:54:00
T02398,C0489,CH05,2024-07-20 07:50:00
T02399,C0489,CH03,2024-10-14 05:46:00
T05240,C0489,CH06,2024-10-14 05:46:01
T02400,C0490,CH01,2023-09-16 11:04:00
T02401,C0490,CH04,2024-02-05 13:49:00
T02402,C0490,CH05,2024-06-01 16:18:00
T02403,C0490,CH01,2024-06-22 19:18:00
T02404,C0490,CH05,2024-07-15 09:05:00
T02405,C0490,CH01,2024-07-29 19:40:00
T02406,C0490,CH02,2024-12-10 08:08:00
T05314,C0490,CH06,2024-12-10 08:08:01
T02407,C0491,CH05,2023-12-23 22:06:00
T02408,C0491,CH04,2024-01-24 11:37:00
T02409,C0491,CH01,2024-11-13 11:44:00
T02410,C0492,CH03,2023-05-01 03:16:00
T02411,C0492,CH04,2023-06-21 13:31:00
T02412,C0492,CH03,2024-03-05 13:14:00
T05498,C0492,CH06,2024-03-05 13:14:01
T02413,C0493,CH05,2023-04-05 06:59:00
T02414,C0493,CH04,2023-04-08 14:21:00
T02415,C0493,CH04,2023-06-07 19:46:00
T02416,C0493,CH05,2023-07-01 09:00:00
T02417,C0493,CH03,2024-01-14 23:42:00
T05547,C0493,CH06,2024-01-14 23:42:01
T02418,C0494,CH01,2023-01-12 10:48:00
T02419,C0494,CH01,2023-07-28 11:28:00
T02420,C0494,CH05,2023-10-17 07:46:00
T02421,C0494,CH03,2024-04-12 08:56:00
T02422,C0494,CH02,2024-05-16 09:46:00
T02423,C0494,CH02,2024-11-11 02:03:00
T02424,C0494,CH02,2024-11-20 16:47:00
T05450,C0494,CH06,2024-11-20 16:47:01
T02425,C0495,CH04,2023-01-11 01:49:00
T02426,C0495,CH05,2023-01-21 11:24:00
T02427,C0495,CH01,2023-04-13 03:48:00
T02428,C0495,CH04,2023-07-18 22:18:00
T02429,C0495,CH04,2024-05-14 07:22:00
T02430,C0495,CH02,2024-08-09 17:55:00
T02431,C0495,CH03,2024-12-28 04:03:00
T05194,C0495,CH06,2024-12-28 04:03:01
T02432,C0496,CH01,2023-03-29 15:41:00
T02433,C0496,CH02,2023-07-10 17:40:00
T02434,C0496,CH05,2023-11-20 09:06:00
T02435,C0496,CH03,2024-12-14 01:20:00
T05425,C0496,CH06,2024-12-14 01:20:01
T02436,C0497,CH01,2023-09-19 16:12:00
T02437,C0497,CH01,2023-10-07 08:07:00
T02438,C0497,CH04,2024-02-21 06:29:00
T02439,C0497,CH01,2024-09-30 20:40:00
T05519,C0497,CH06,2024-09-30 20:40:01
T02440,C0498,CH03,2023-01-14 06:38:00
T02441,C0498,CH01,2023-05-01 12:30:00
T02442,C0498,CH05,2024-01-15 22:14:00
T02443,C0498,CH05,2024-04-28 18:08:00
T02444,C0498,CH05,2024-06-11 02:33:00
T02445,C0498,CH03,2024-08-18 09:31:00
T02446,C0498,CH02,2024-08-19 05:59:00
T02447,C0499,CH01,2023-04-03 08:34:00
T02448,C0499,CH04,2023-09-19 18:01:00
T02449,C0499,CH02,2024-06-25 13:54:00
T02450,C0499,CH01,2024-11-30 03:12:00
T02451,C0500,CH05,2023-04-21 21:14:00
T02452,C0500,CH04,2023-05-25 22:04:00
T02453,C0500,CH01,2023-07-18 01:31:00
T02454,C0500,CH05,2023-09-04 17:22:00
T02455,C0500,CH04,2024-02-01 16:03:00
T02456,C0500,CH05,2024-09-12 20:06:00
T02457,C0500,CH04,2024-11-22 15:32:00
T02458,C0501,CH01,2023-02-10 16:45:00
T02459,C0501,CH02,2023-04-23 05:45:00
T02460,C0501,CH01,2023-05-24 21:28:00
T02461,C0501,CH01,2023-12-18 00:16:00
T02462,C0501,CH03,2024-05-22 01:23:00
T02463,C0501,CH03,2024-06-01 19:01:00
T02464,C0502,CH03,2023-02-07 22:52:00
T02465,C0502,CH03,2023-02-16 04:40:00
T02466,C0502,CH05,2023-10-18 22:34:00
T02467,C0502,CH04,2024-08-13 05:10:00
T02468,C0502,CH04,2024-09-27 10:19:00
T05527,C0502,CH06,2024-09-27 10:19:01
T02469,C0503,CH02,2023-04-21 04:04:00
T02470,C0503,CH02,2023-09-25 03:10:00
T02471,C0503,CH03,2023-10-08 08:21:00
T02472,C0503,CH01,2023-11-20 10:59:00
T05500,C0503,CH06,2023-11-20 10:59:01
T02473,C0504,CH02,2023-09-28 10:36:00
T02474,C0504,CH04,2023-11-06 00:35:00
T02475,C0504,CH02,2023-11-12 16:24:00
T02476,C0504,CH05,2023-12-18 02:59:00
T02477,C0504,CH01,2024-07-04 18:54:00
T02478,C0504,CH01,2024-10-24 09:54:00
T02479,C0504,CH01,2024-12-22 14:12:00
T02480,C0505,CH05,2023-02-03 20:26:00
T02481,C0505,CH02,2023-06-03 20:11:00
T02482,C0505,CH03,2024-06-06 05:41:00
T02483,C0505,CH01,2024-08-18 22:45:00
T02484,C0506,CH01,2024-01-05 07:56:00
T02485,C0506,CH03,2024-02-06 09:40:00
T02486,C0506,CH02,2024-04-07 09:07:00
T02487,C0506,CH01,2024-06-09 03:31:00
T02488,C0506,CH04,2024-08-01 20:52:00
T05210,C0506,CH06,2024-08-01 20:52:01
T02489,C0507,CH01,2023-07-22 20:31:00
T02490,C0507,CH05,2024-01-15 03:18:00
T02491,C0507,CH05,2024-05-18 20:35:00
T02492,C0507,CH05,2024-08-18 19:01:00
T02493,C0507,CH01,2024-09-09 22:00:00
T02494,C0507,CH01,2024-12-28 06:26:00
T02495,C0508,CH04,2023-02-10 07:01:00
T02496,C0508,CH03,2024-11-18 12:55:00
T02497,C0508,CH02,2024-11-29 22:43:00
T02498,C0509,CH01,2023-08-01 08:40:00
T02499,C0509,CH03,2023-09-24 10:24:00
T02500,C0509,CH02,2023-12-29 05:28:00
T05446,C0509,CH06,2023-12-29 05:28:01
T02501,C0510,CH05,2023-01-14 17:33:00
T02502,C0510,CH01,2023-01-26 01:58:00
T02503,C0510,CH03,2023-11-29 08:48:00
T02504,C0510,CH02,2024-02-15 08:01:00
T05056,C0510,CH06,2024-02-15 08:01:01
T02505,C0511,CH03,2023-02-07 22:59:00
T02506,C0511,CH04,2023-02-12 16:46:00
T02507,C0511,CH01,2023-03-14 21:19:00
T02508,C0511,CH01,2023-06-19 00:21:00
T02509,C0511,CH02,2023-08-30 07:59:00
T02510,C0511,CH03,2024-01-10 03:07:00
T02511,C0511,CH05,2024-09-17 12:57:00
T02512,C0512,CH05,2023-01-25 08:21:00
T02513,C0512,CH05,2023-01-30 20:16:00
T02514,C0512,CH05,2023-04-07 03:48:00
T02515,C0512,CH05,2023-04-28 10:33:00
T02516,C0512,CH04,2024-03-22 22:15:00
T05525,C0512,CH06,2024-03-22 22:15:01
T02517,C0513,CH02,2023-04-25 05:53:00
T02518,C0513,CH04,2023-08-10 11:38:00
T02519,C0513,CH05,2023-11-08 06:35:00
T02520,C0513,CH05,2023-11-22 17:20:00
T02521,C0513,CH01,2023-11-28 03:53:00
T02522,C0513,CH04,2024-05-06 18:48:00
T02523,C0514,CH05,2023-08-24 07:19:00
T02524,C0514,CH04,2023-09-06 16:32:00
T02525,C0514,CH04,2024-02-04 01:42:00
T02526,C0514,CH01,2024-05-30 17:59:00
T02527,C0514,CH02,2024-11-19 02:27:00
T02528,C0514,CH02,2024-12-04 15:21:00
T02529,C0515,CH04,2023-01-01 02:18:00
T02530,C0515,CH03,2023-11-11 16:11:00
T02531,C0515,CH01,2023-11-30 06:07:00
T02532,C0515,CH04,2024-07-17 11:38:00
T02533,C0515,CH02,2024-09-19 17:41:00
T02534,C0515,CH01,2024-12-10 05:59:00
T05508,C0515,CH06,2024-12-10 05:59:01
T02535,C0516,CH05,2023-08-14 19:02:00
T02536,C0516,CH02,2023-11-24 06:12:00
T02537,C0516,CH03,2024-03-01 23:51:00
T02538,C0517,CH03,2023-04-22 16:53:00
T02539,C0517,CH01,2023-09-20 06:51:00
T02540,C0517,CH04,2023-09-22 08:52:00
T02541,C0517,CH02,2023-11-24 23:51:00
T02542,C0517,CH05,2024-08-07 15:46:00
T02543,C0518,CH01,2023-03-16 19:30:00
T02544,C0518,CH05,2023-03-24 07:33:00
T02545,C0518,CH05,2024-11-08 22:02:00
T02546,C0519,CH04,2023-07-02 21:54:00
T02547,C0519,CH03,2024-02-07 11:24:00
T02548,C0519,CH03,2024-04-11 23:00:00
T02549,C0519,CH02,2024-08-01 19:36:00
T05372,C0519,CH06,2024-08-01 19:36:01
T02550,C0520,CH01,2023-02-24 09:13:00
T02551,C0520,CH04,2023-05-20 06:46:00
T02552,C0520,CH01,2023-06-29 18:21:00
T02553,C0520,CH01,2023-12-22 01:42:00
T02554,C0520,CH04,2024-03-09 08:11:00
T02555,C0520,CH05,2024-12-22 14:13:00
T05339,C0520,CH06,2024-12-22 14:13:01
T02556,C0521,CH04,2023-03-15 22:19:00
T02557,C0521,CH01,2023-07-20 10:11:00
T02558,C0521,CH04,2023-07-30 23:05:00
T02559,C0521,CH03,2024-06-28 09:23:00
T02560,C0521,CH05,2024-07-28 01:13:00
T04959,C0521,CH06,2024-07-28 01:13:01
T02561,C0522,CH03,2023-08-10 22:12:00
T02562,C0522,CH03,2024-01-25 09:38:00
T02563,C0522,CH02,2024-03-25 04:09:00
T02564,C0522,CH05,2024-07-20 03:44:00
T02565,C0522,CH01,2024-12-20 18:43:00
T02566,C0522,CH04,2024-12-26 22:55:00
T02567,C0523,CH04,2023-05-17 21:50:00
T02568,C0523,CH03,2023-10-16 04:39:00
T02569,C0523,CH03,2024-08-12 14:54:00
T05119,C0523,CH06,2024-08-12 14:54:01
T02570,C0524,CH03,2023-11-20 10:21:00
T02571,C0524,CH04,2024-07-26 12:21:00
T02572,C0524,CH04,2024-12-18 19:45:00
T02573,C0525,CH03,2023-04-02 08:03:00
T02574,C0525,CH01,2023-08-18 08:17:00
T02575,C0525,CH05,2024-03-31 06:25:00
T05575,C0525,CH06,2024-03-31 06:25:01
T02576,C0526,CH03,2023-04-03 11:55:00
T02577,C0526,CH03,2023-04-19 13:36:00
T02578,C0526,CH03,2023-05-04 03:59:00
T02579,C0526,CH01,2024-04-06 03:39:00
T02580,C0526,CH03,2024-05-30 20:34:00
T02581,C0526,CH04,2024-06-12 09:30:00
T02582,C0527,CH03,2023-05-24 23:01:00
T02583,C0527,CH04,2023-09-09 15:56:00
T02584,C0527,CH05,2023-12-19 00:26:00
T02585,C0527,CH03,2024-01-15 16:09:00
T02586,C0527,CH05,2024-03-08 14:18:00
T02587,C0528,CH02,2023-01-10 07:59:00
T02588,C0528,CH05,2023-03-03 20:28:00
T02589,C0528,CH03,2023-05-30 15:23:00
T02590,C0528,CH02,2023-10-31 04:21:00
T02591,C0528,CH01,2024-01-25 10:36:00
T05354,C0528,CH06,2024-01-25 10:36:01
T02592,C0529,CH02,2023-01-28 03:13:00
T02593,C0529,CH04,2023-02-18 05:30:00
T02594,C0529,CH03,2023-02-28 06:04:00
T02595,C0529,CH04,2023-07-19 06:40:00
T05096,C0529,CH06,2023-07-19 06:40:01
T02596,C0530,CH02,2023-02-19 10:27:00
T02597,C0530,CH01,2023-04-29 13:28:00
T02598,C0530,CH05,2023-09-25 10:37:00
T02599,C0530,CH02,2024-02-29 11:36:00
T02600,C0530,CH03,2024-06-05 06:06:00
T02601,C0530,CH04,2024-08-26 05:12:00
T02602,C0531,CH02,2023-07-24 05:20:00
T02603,C0531,CH03,2024-03-05 04:35:00
T02604,C0531,CH04,2024-07-07 13:57:00
T02605,C0531,CH04,2024-08-13 02:25:00
T05266,C0531,CH06,2024-08-13 02:25:01
T02606,C0532,CH01,2023-01-28 21:07:00
T02607,C0532,CH02,2023-03-07 13:44:00
T02608,C0532,CH03,2024-01-14 06:15:00
T02609,C0532,CH04,2024-03-22 12:26:00
T05556,C0532,CH06,2024-03-22 12:26:01
T02610,C0533,CH02,2023-03-19 04:30:00
T02611,C0533,CH01,2023-06-07 23:23:00
T02612,C0533,CH01,2024-02-27 21:11:00
T02613,C0533,CH02,2024-06-05 17:34:00
T02614,C0534,CH02,2023-01-14 19:40:00
T02615,C0534,CH04,2023-06-05 04:59:00
T02616,C0534,CH02,2023-08-01 15:02:00
T02617,C0534,CH05,2024-11-08 03:30:00
T02618,C0535,CH04,2023-05-01 17:45:00
T02619,C0535,CH01,2024-05-09 03:12:00
T02620,C0535,CH04,2024-11-18 09:27:00
T05018,C0535,CH06,2024-11-18 09:27:01
T02621,C0536,CH01,2023-02-13 01:37:00
T02622,C0536,CH05,2024-04-11 06:45:00
T02623,C0536,CH04,2024-04-27 15:48:00
T02624,C0536,CH04,2024-06-24 10:25:00
T05278,C0536,CH06,2024-06-24 10:25:01
T02625,C0537,CH03,2023-01-06 15:32:00
T02626,C0537,CH03,2023-05-08 09:35:00
T02627,C0537,CH01,2023-12-12 01:07:00
T02628,C0537,CH01,2024-02-25 10:36:00
T02629,C0537,CH01,2024-09-10 21:18:00
T05180,C0537,CH06,2024-09-10 21:18:01
T02630,C0538,CH04,2023-09-09 21:33:00
T02631,C0538,CH02,2023-10-18 00:13:00
T02632,C0538,CH02,2023-11-15 17:39:00
T02633,C0538,CH02,2024-10-20 22:43:00
T05550,C0538,CH06,2024-10-20 22:43:01
T02634,C0539,CH01,2024-02-09 06:48:00
T02635,C0539,CH02,2024-08-04 03:35:00
T02636,C0539,CH02,2024-09-07 04:03:00
T05222,C0539,CH06,2024-09-07 04:03:01
T02637,C0540,CH01,2023-04-01 20:42:00
T02638,C0540,CH02,2023-04-03 10:20:00
T02639,C0540,CH04,2023-08-03 06:59:00
T02640,C0540,CH02,2023-10-19 15:39:00
T02641,C0540,CH02,2024-01-21 13:35:00
T02642,C0540,CH05,2024-02-13 03:59:00
T02643,C0540,CH05,2024-07-30 19:32:00
T02644,C0541,CH02,2023-05-09 14:47:00
T02645,C0541,CH03,2023-07-13 14:16:00
T02646,C0541,CH01,2023-11-18 06:00:00
T02647,C0541,CH02,2023-12-29 14:35:00
T02648,C0541,CH05,2024-02-06 23:02:00
T02649,C0541,CH05,2024-08-14 10:39:00
T02650,C0541,CH04,2024-11-21 09:12:00
T05100,C0541,CH06,2024-11-21 09:12:01
T02651,C0542,CH05,2023-02-10 06:08:00
T02652,C0542,CH05,2023-03-11 00:39:00
T02653,C0542,CH03,2023-08-16 08:36:00
T02654,C0542,CH01,2023-12-12 03:18:00
T02655,C0542,CH02,2024-10-20 05:57:00
T02656,C0542,CH02,2024-12-02 04:11:00
T02657,C0542,CH04,2024-12-31 14:38:00
T05164,C0542,CH06,2024-12-31 14:38:01
T02658,C0543,CH05,2023-04-13 21:57:00
T02659,C0543,CH04,2023-09-27 00:24:00
T02660,C0543,CH05,2023-12-29 03:19:00
T02661,C0543,CH05,2024-08-13 06:05:00
T02662,C0543,CH05,2024-09-25 06:30:00
T02663,C0543,CH02,2024-11-11 03:24:00
T02664,C0544,CH04,2023-08-22 17:29:00
T02665,C0544,CH03,2023-09-17 17:40:00
T02666,C0544,CH02,2023-10-04 04:23:00
T02667,C0544,CH04,2024-02-21 11:10:00
T02668,C0544,CH02,2024-05-14 06:15:00
T02669,C0545,CH04,2023-03-28 07:02:00
T02670,C0545,CH01,2023-11-27 19:23:00
T02671,C0545,CH04,2024-02-01 14:41:00
T02672,C0546,CH05,2023-06-16 23:40:00
T02673,C0546,CH04,2023-08-13 05:09:00
T02674,C0546,CH02,2024-02-22 09:11:00
T02675,C0546,CH02,2024-03-15 14:35:00
T02676,C0546,CH01,2024-10-13 16:03:00
T02677,C0546,CH01,2024-10-16 23:50:00
T02678,C0546,CH05,2024-11-25 05:01:00
T02679,C0547,CH01,2024-01-07 09:50:00
T02680,C0547,CH05,2024-08-25 15:50:00
T02681,C0547,CH04,2024-12-26 16:31:00
T02682,C0548,CH03,2023-02-01 05:25:00
T02683,C0548,CH02,2023-02-24 17:12:00
T02684,C0548,CH02,2024-08-23 14:26:00
T02685,C0549,CH05,2023-05-02 02:24:00
T02686,C0549,CH03,2023-09-14 00:08:00
T02687,C0549,CH01,2024-02-01 20:06:00
T02688,C0549,CH01,2024-04-01 19:09:00
T02689,C0549,CH02,2024-07-06 06:09:00
T02690,C0549,CH01,2024-07-18 06:55:00
T05464,C0549,CH06,2024-07-18 06:55:01
T02691,C0550,CH04,2023-05-24 17:09:00
T02692,C0550,CH03,2023-05-26 22:19:00
T02693,C0550,CH01,2023-07-14 23:31:00
T02694,C0550,CH05,2023-10-18 15:49:00
T02695,C0550,CH03,2023-11-27 16:44:00
T02696,C0550,CH04,2024-07-27 09:46:00
T02697,C0550,CH02,2024-08-01 18:40:00
T02698,C0551,CH05,2023-04-23 23:01:00
T02699,C0551,CH02,2023-05-06 05:48:00
T02700,C0551,CH04,2023-07-07 09:47:00
T02701,C0551,CH02,2023-08-08 23:08:00
T05406,C0551,CH06,2023-08-08 23:08:01
T02702,C0552,CH03,2023-11-21 03:21:00
T02703,C0552,CH02,2023-12-27 17:11:00
T02704,C0552,CH04,2024-11-07 19:04:00
T05122,C0552,CH06,2024-11-07 19:04:01
T02705,C0553,CH03,2023-01-26 18:15:00
T02706,C0553,CH03,2023-04-06 02:37:00
T02707,C0553,CH04,2023-08-10 14:02:00
T02708,C0553,CH01,2023-09-29 14:01:00
T02709,C0553,CH04,2023-12-05 14:53:00
T02710,C0553,CH01,2024-04-24 13:14:00
T02711,C0553,CH03,2024-08-12 08:05:00
T05325,C0553,CH06,2024-08-12 08:05:01
T02712,C0554,CH05,2023-01-08 07:37:00
T02713,C0554,CH04,2023-05-26 22:02:00
T02714,C0554,CH05,2024-08-05 03:08:00
T02715,C0555,CH02,2023-02-18 12:24:00
T02716,C0555,CH03,2023-04-14 07:02:00
T02717,C0555,CH02,2024-01-05 18:37:00
T02718,C0555,CH01,2024-04-11 01:12:00
T02719,C0555,CH03,2024-06-07 02:58:00
T02720,C0555,CH02,2024-07-25 05:25:00
T02721,C0556,CH02,2023-03-18 02:13:00
T02722,C0556,CH01,2023-04-26 00:51:00
T02723,C0556,CH03,2023-05-22 00:16:00
T02724,C0556,CH01,2023-07-14 07:57:00
T02725,C0556,CH04,2023-09-02 14:24:00
T02726,C0556,CH05,2024-10-05 09:20:00
T02727,C0557,CH04,2023-06-04 01:48:00
T02728,C0557,CH02,2023-07-19 19:12:00
T02729,C0557,CH03,2023-11-09 08:55:00
T02730,C0557,CH05,2023-12-01 01:44:00
T05511,C0557,CH06,2023-12-01 01:44:01
T02731,C0558,CH05,2023-01-19 14:48:00
T02732,C0558,CH05,2023-08-17 20:02:00
T02733,C0558,CH04,2024-07-06 17:43:00
T02734,C0558,CH03,2024-07-27 22:27:00
T02735,C0558,CH05,2024-09-11 08:14:00
T02736,C0558,CH02,2024-12-05 10:56:00
T02737,C0559,CH01,2023-01-25 14:27:00
T02738,C0559,CH02,2023-02-11 13:21:00
T02739,C0559,CH05,2023-03-01 14:27:00
T02740,C0559,CH01,2023-04-18 12:30:00
T02741,C0559,CH02,2023-09-11 13:25:00
T02742,C0559,CH01,2024-05-22 06:52:00
T02743,C0559,CH02,2024-11-20 22:56:00
T05039,C0559,CH06,2024-11-20 22:56:01
T02744,C0560,CH02,2023-07-01 05:45:00
T02745,C0560,CH05,2023-09-09 04:11:00
T02746,C0560,CH02,2023-12-30 02:13:00
T02747,C0560,CH03,2024-01-06 16:27:00
T02748,C0560,CH02,2024-01-21 14:50:00
T02749,C0560,CH01,2024-04-25 18:38:00
T05174,C0560,CH06,2024-04-25 18:38:01
T02750,C0561,CH04,2023-03-08 22:09:00
T02751,C0561,CH01,2023-05-16 19:31:00
T02752,C0561,CH04,2024-03-07 02:08:00
T02753,C0561,CH04,2024-10-05 12:21:00
T05188,C0561,CH06,2024-10-05 12:21:01
T02754,C0562,CH03,2023-05-20 09:19:00
T02755,C0562,CH03,2023-06-22 12:35:00
T02756,C0562,CH05,2024-02-22 01:37:00
T02757,C0562,CH05,2024-04-13 11:44:00
T02758,C0562,CH01,2024-09-20 09:28:00
T05543,C0562,CH06,2024-09-20 09:28:01
T02759,C0563,CH03,2023-01-25 00:41:00
T02760,C0563,CH04,2023-08-05 21:29:00
T02761,C0563,CH05,2023-10-25 14:15:00
T02762,C0564,CH01,2023-03-10 01:06:00
T02763,C0564,CH03,2023-11-13 18:18:00
T02764,C0564,CH05,2024-09-08 18:57:00
T02765,C0565,CH01,2023-02-09 21:26:00
T02766,C0565,CH01,2023-09-06 13:34:00
T02767,C0565,CH01,2024-04-07 23:15:00
T02768,C0565,CH05,2024-05-09 19:00:00
T02769,C0565,CH02,2024-05-12 02:45:00
T02770,C0565,CH05,2024-06-22 02:13:00
T02771,C0565,CH04,2024-10-15 02:58:00
T05011,C0565,CH06,2024-10-15 02:58:01
T02772,C0566,CH05,2023-02-24 23:11:00
T02773,C0566,CH05,2024-04-22 08:29:00
T02774,C0566,CH04,2024-08-20 06:08:00
T02775,C0566,CH02,2024-11-10 04:36:00
T05144,C0566,CH06,2024-11-10 04:36:01
T02776,C0567,CH05,2023-02-02 13:32:00
T02777,C0567,CH03,2023-11-04 05:12:00
T02778,C0567,CH04,2023-12-24 15:41:00
T02779,C0567,CH01,2024-03-01 14:43:00
T02780,C0568,CH04,2024-02-07 03:31:00
T02781,C0568,CH04,2024-08-13 08:07:00
T02782,C0568,CH01,2024-10-30 12:20:00
T02783,C0568,CH03,2024-11-04 14:00:00
T05377,C0568,CH06,2024-11-04 14:00:01
T02784,C0569,CH04,2023-07-10 14:44:00
T02785,C0569,CH03,2024-09-28 19:52:00
T02786,C0569,CH05,2024-11-23 22:14:00
T05435,C0569,CH06,2024-11-23 22:14:01
T02787,C0570,CH02,2023-01-21 11:26:00
T02788,C0570,CH03,2023-06-29 11:33:00
T02789,C0570,CH03,2023-11-30 18:50:00
T02790,C0570,CH03,2024-05-03 00:18:00
T02791,C0570,CH02,2024-07-09 00:32:00
T02792,C0570,CH03,2024-08-04 17:18:00
T05348,C0570,CH06,2024-08-04 17:18:01
T02793,C0571,CH04,2023-05-11 20:15:00
T02794,C0571,CH04,2023-08-16 20:19:00
T02795,C0571,CH02,2024-07-10 17:44:00
T02796,C0572,CH02,2023-04-29 01:34:00
T02797,C0572,CH05,2024-01-06 23:06:00
T02798,C0572,CH01,2024-08-30 18:06:00
T05098,C0572,CH06,2024-08-30 18:06:01
T02799,C0573,CH01,2023-02-18 10:12:00
T02800,C0573,CH02,2024-03-15 18:18:00
T02801,C0573,CH04,2024-09-29 20:45:00
T05065,C0573,CH06,2024-09-29 20:45:01
T02802,C0574,CH03,2023-08-31 04:51:00
T02803,C0574,CH05,2023-09-08 01:09:00
T02804,C0574,CH01,2023-10-24 02:46:00
T02805,C0574,CH03,2024-01-07 04:38:00
T02806,C0574,CH05,2024-09-13 15:15:00
T02807,C0574,CH05,2024-10-10 14:04:00
T05202,C0574,CH06,2024-10-10 14:04:01
T02808,C0575,CH05,2023-09-17 19:56:00
T02809,C0575,CH01,2023-11-24 01:04:00
T02810,C0575,CH04,2024-02-08 23:30:00
T02811,C0575,CH04,2024-09-09 15:23:00
T02812,C0575,CH05,2024-09-19 15:38:00
T02813,C0576,CH01,2023-04-26 15:57:00
T02814,C0576,CH02,2023-05-05 13:44:00
T02815,C0576,CH01,2023-07-21 16:04:00
T02816,C0576,CH03,2024-01-03 09:47:00
T02817,C0576,CH05,2024-06-02 19:34:00
T02818,C0576,CH01,2024-10-27 10:54:00
T02819,C0576,CH05,2024-11-24 11:42:00
T05520,C0576,CH06,2024-11-24 11:42:01
T02820,C0577,CH04,2023-01-20 01:28:00
T02821,C0577,CH05,2023-05-20 05:30:00
T02822,C0577,CH02,2023-06-02 03:05:00
T02823,C0577,CH02,2024-05-18 06:36:00
T02824,C0577,CH05,2024-09-09 01:59:00
T05573,C0577,CH06,2024-09-09 01:59:01
T02825,C0578,CH05,2023-02-25 16:33:00
T02826,C0578,CH03,2023-07-29 06:17:00
T02827,C0578,CH03,2023-11-17 20:38:00
T02828,C0578,CH05,2024-02-26 23:35:00
T02829,C0578,CH02,2024-06-02 04:07:00
T02830,C0579,CH03,2024-04-11 02:57:00
T02831,C0579,CH05,2024-06-14 16:33:00
T02832,C0579,CH04,2024-06-18 08:15:00
T05153,C0579,CH06,2024-06-18 08:15:01
T02833,C0580,CH02,2023-01-18 17:10:00
T02834,C0580,CH05,2023-11-28 16:30:00
T02835,C0580,CH04,2024-06-22 15:31:00
T02836,C0580,CH04,2024-08-05 10:42:00
T02837,C0580,CH01,2024-12-19 12:07:00
T05295,C0580,CH06,2024-12-19 12:07:01
T02838,C0581,CH01,2023-06-25 14:38:00
T02839,C0581,CH04,2023-10-06 23:05:00
T02840,C0581,CH03,2024-07-23 05:48:00
T02841,C0582,CH01,2024-09-22 03:35:00
T02842,C0582,CH03,2024-10-06 16:39:00
T02843,C0582,CH03,2024-12-01 14:52:00
T02844,C0583,CH03,2023-09-05 16:15:00
T02845,C0583,CH02,2023-09-19 04:28:00
T02846,C0583,CH03,2024-03-30 01:32:00
T02847,C0583,CH02,2024-04-12 10:44:00
T02848,C0583,CH04,2024-10-17 09:40:00
T02849,C0583,CH01,2024-10-21 22:45:00
T02850,C0583,CH03,2024-12-03 08:20:00
T05068,C0583,CH06,2024-12-03 08:20:01
T02851,C0584,CH03,2023-04-24 03:35:00
T02852,C0584,CH04,2023-10-03 03:47:00
T02853,C0584,CH02,2023-12-22 03:48:00
T02854,C0584,CH05,2024-03-03 17:49:00
T05031,C0584,CH06,2024-03-03 17:49:01
T02855,C0585,CH02,2023-06-27 00:16:00
T02856,C0585,CH04,2024-08-02 02:12:00
T02857,C0585,CH01,2024-08-18 20:24:00
T05341,C0585,CH06,2024-08-18 20:24:01
T02858,C0586,CH03,2023-01-29 12:05:00
T02859,C0586,CH04,2023-04-24 19:23:00
T02860,C0586,CH04,2023-04-27 13:38:00
T02861,C0586,CH05,2023-06-26 18:57:00
T02862,C0586,CH02,2023-09-04 04:48:00
T05257,C0586,CH06,2023-09-04 04:48:01
T02863,C0587,CH01,2023-02-16 21:24:00
T02864,C0587,CH01,2023-03-22 05:57:00
T02865,C0587,CH04,2023-05-14 00:59:00
T02866,C0587,CH05,2023-08-03 13:12:00
T02867,C0587,CH03,2023-09-04 20:37:00
T02868,C0587,CH05,2024-03-09 09:30:00
T02869,C0587,CH01,2024-05-30 02:01:00
T05311,C0587,CH06,2024-05-30 02:01:01
T02870,C0588,CH01,2023-06-18 12:55:00
T02871,C0588,CH02,2023-11-27 15:29:00
T02872,C0588,CH01,2024-02-16 21:38:00
